$0;1554272639340770710;1.13;KIEKER;icedsoul-PC;1;false;0;NANOSECONDS;0
$1;1554272651524677666;public com.shopping.entity.Product.<init>();<no-session-id>;8102397942104588319;1554272651524674899;1554272651524675799;icedsoul-PC;7;3
$1;1554272651524692436;public void com.shopping.entity.Product.setId(int);<no-session-id>;8102397942104588319;1554272651524690097;1554272651524691203;icedsoul-PC;8;3
$1;1554272651525464705;public com.shopping.entity.Product.<init>();<no-session-id>;8102397942104588319;1554272651525454280;1554272651525458558;icedsoul-PC;9;3
$1;1554272651525547854;public void com.shopping.entity.Product.setId(int);<no-session-id>;8102397942104588319;1554272651525523676;1554272651525527237;icedsoul-PC;10;3
$1;1554272651525727515;public com.shopping.entity.Product.<init>();<no-session-id>;8102397942104588319;1554272651525724224;1554272651525725270;icedsoul-PC;11;3
$1;1554272651525746326;public void com.shopping.entity.Product.setId(int);<no-session-id>;8102397942104588319;1554272651525743489;1554272651525744854;icedsoul-PC;12;3
$1;1554272651525858931;public com.shopping.entity.Product.<init>();<no-session-id>;8102397942104588319;1554272651525856228;1554272651525857151;icedsoul-PC;13;3
$1;1554272651525875604;public void com.shopping.entity.Product.setId(int);<no-session-id>;8102397942104588319;1554272651525873224;1554272651525874246;icedsoul-PC;14;3
$1;1554272651526291402;public com.shopping.entity.Product.<init>();<no-session-id>;8102397942104588319;1554272651526287559;1554272651526288813;icedsoul-PC;15;3
$1;1554272651526316694;public void com.shopping.entity.Product.setId(int);<no-session-id>;8102397942104588319;1554272651526313656;1554272651526314984;icedsoul-PC;16;3
$1;1554272651526514534;public com.shopping.entity.Product.<init>();<no-session-id>;8102397942104588319;1554272651526511319;1554272651526512282;icedsoul-PC;17;3
$1;1554272651527786970;public void com.shopping.entity.Product.setId(int);<no-session-id>;8102397942104588319;1554272651527768166;1554272651527770915;icedsoul-PC;18;3
$1;1554272651528081077;public void com.shopping.entity.Product.setCounts(int);<no-session-id>;8102397942104588319;1554272651528075403;1554272651528077938;icedsoul-PC;19;3
$1;1554272651528106598;public void com.shopping.entity.Product.setDescription(java.lang.String);<no-session-id>;8102397942104588319;1554272651528103811;1554272651528105049;icedsoul-PC;20;3
$1;1554272651528119484;public void com.shopping.entity.Product.setKeyWord(java.lang.String);<no-session-id>;8102397942104588319;1554272651528117299;1554272651528118104;icedsoul-PC;21;3
$1;1554272651528131720;public void com.shopping.entity.Product.setName(java.lang.String);<no-session-id>;8102397942104588319;1554272651528128997;1554272651528130451;icedsoul-PC;22;3
$1;1554272651528143881;public void com.shopping.entity.Product.setPrice(int);<no-session-id>;8102397942104588319;1554272651528141575;1554272651528142808;icedsoul-PC;23;3
$1;1554272651528155653;public void com.shopping.entity.Product.setType(int);<no-session-id>;8102397942104588319;1554272651528153128;1554272651528154507;icedsoul-PC;24;3
$1;1554272651528230035;public void com.shopping.entity.Product.setCounts(int);<no-session-id>;8102397942104588319;1554272651528226777;1554272651528228050;icedsoul-PC;25;3
$1;1554272651528243768;public void com.shopping.entity.Product.setDescription(java.lang.String);<no-session-id>;8102397942104588319;1554272651528241416;1554272651528242355;icedsoul-PC;26;3
$1;1554272651528255445;public void com.shopping.entity.Product.setKeyWord(java.lang.String);<no-session-id>;8102397942104588319;1554272651528253341;1554272651528254118;icedsoul-PC;27;3
$1;1554272651528267042;public void com.shopping.entity.Product.setName(java.lang.String);<no-session-id>;8102397942104588319;1554272651528265058;1554272651528265824;icedsoul-PC;28;3
$1;1554272651528278688;public void com.shopping.entity.Product.setPrice(int);<no-session-id>;8102397942104588319;1554272651528276448;1554272651528277472;icedsoul-PC;29;3
$1;1554272651528289834;public void com.shopping.entity.Product.setType(int);<no-session-id>;8102397942104588319;1554272651528287539;1554272651528288621;icedsoul-PC;30;3
$1;1554272651528341840;public void com.shopping.entity.Product.setCounts(int);<no-session-id>;8102397942104588319;1554272651528338795;1554272651528340144;icedsoul-PC;31;3
$1;1554272651528354898;public void com.shopping.entity.Product.setDescription(java.lang.String);<no-session-id>;8102397942104588319;1554272651528352594;1554272651528353497;icedsoul-PC;32;3
$1;1554272651528366142;public void com.shopping.entity.Product.setKeyWord(java.lang.String);<no-session-id>;8102397942104588319;1554272651528364226;1554272651528364968;icedsoul-PC;33;3
$1;1554272651528377636;public void com.shopping.entity.Product.setName(java.lang.String);<no-session-id>;8102397942104588319;1554272651528375493;1554272651528376357;icedsoul-PC;34;3
$1;1554272651528389125;public void com.shopping.entity.Product.setPrice(int);<no-session-id>;8102397942104588319;1554272651528386810;1554272651528387925;icedsoul-PC;35;3
$1;1554272651528400192;public void com.shopping.entity.Product.setType(int);<no-session-id>;8102397942104588319;1554272651528398080;1554272651528399060;icedsoul-PC;36;3
$1;1554272651528450967;public void com.shopping.entity.Product.setCounts(int);<no-session-id>;8102397942104588319;1554272651528448023;1554272651528449333;icedsoul-PC;37;3
$1;1554272651528464158;public void com.shopping.entity.Product.setDescription(java.lang.String);<no-session-id>;8102397942104588319;1554272651528461741;1554272651528462674;icedsoul-PC;38;3
$1;1554272651528475432;public void com.shopping.entity.Product.setKeyWord(java.lang.String);<no-session-id>;8102397942104588319;1554272651528473479;1554272651528474193;icedsoul-PC;39;3
$1;1554272651528486535;public void com.shopping.entity.Product.setName(java.lang.String);<no-session-id>;8102397942104588319;1554272651528484469;1554272651528485265;icedsoul-PC;40;3
$1;1554272651528498237;public void com.shopping.entity.Product.setPrice(int);<no-session-id>;8102397942104588319;1554272651528495859;1554272651528496950;icedsoul-PC;41;3
$1;1554272651528509382;public void com.shopping.entity.Product.setType(int);<no-session-id>;8102397942104588319;1554272651528507230;1554272651528508244;icedsoul-PC;42;3
$1;1554272651528821267;public void com.shopping.entity.Product.setCounts(int);<no-session-id>;8102397942104588319;1554272651528802780;1554272651528809696;icedsoul-PC;43;3
$1;1554272651528929967;public void com.shopping.entity.Product.setDescription(java.lang.String);<no-session-id>;8102397942104588319;1554272651528919348;1554272651528922778;icedsoul-PC;44;3
$1;1554272651529026651;public void com.shopping.entity.Product.setKeyWord(java.lang.String);<no-session-id>;8102397942104588319;1554272651529014680;1554272651529017269;icedsoul-PC;45;3
$1;1554272651529054953;public void com.shopping.entity.Product.setName(java.lang.String);<no-session-id>;8102397942104588319;1554272651529052003;1554272651529053305;icedsoul-PC;46;3
$1;1554272651529070333;public void com.shopping.entity.Product.setPrice(int);<no-session-id>;8102397942104588319;1554272651529067147;1554272651529068939;icedsoul-PC;47;3
$1;1554272651529087719;public void com.shopping.entity.Product.setType(int);<no-session-id>;8102397942104588319;1554272651529084199;1554272651529085811;icedsoul-PC;48;3
$1;1554272651529439335;public void com.shopping.entity.Product.setCounts(int);<no-session-id>;8102397942104588319;1554272651529416631;1554272651529426510;icedsoul-PC;49;3
$1;1554272651529549963;public void com.shopping.entity.Product.setDescription(java.lang.String);<no-session-id>;8102397942104588319;1554272651529541153;1554272651529544466;icedsoul-PC;50;3
$1;1554272651529623795;public void com.shopping.entity.Product.setKeyWord(java.lang.String);<no-session-id>;8102397942104588319;1554272651529615633;1554272651529619497;icedsoul-PC;51;3
$1;1554272651529697963;public void com.shopping.entity.Product.setName(java.lang.String);<no-session-id>;8102397942104588319;1554272651529688281;1554272651529692067;icedsoul-PC;52;3
$1;1554272651529770863;public void com.shopping.entity.Product.setPrice(int);<no-session-id>;8102397942104588319;1554272651529760040;1554272651529765830;icedsoul-PC;53;3
$1;1554272651529832228;public void com.shopping.entity.Product.setType(int);<no-session-id>;8102397942104588319;1554272651529822476;1554272651529826472;icedsoul-PC;54;3
$1;1554272651530126019;public void com.shopping.entity.Product.setCounts(int);<no-session-id>;8102397942104588319;1554272651530115207;1554272651530118881;icedsoul-PC;55;3
$1;1554272651530178994;public void com.shopping.entity.Product.setDescription(java.lang.String);<no-session-id>;8102397942104588319;1554272651530174891;1554272651530177409;icedsoul-PC;56;3
$1;1554272651530217792;public void com.shopping.entity.Product.setKeyWord(java.lang.String);<no-session-id>;8102397942104588319;1554272651530211464;1554272651530215658;icedsoul-PC;57;3
$1;1554272651530262933;public void com.shopping.entity.Product.setName(java.lang.String);<no-session-id>;8102397942104588319;1554272651530254909;1554272651530257948;icedsoul-PC;58;3
$1;1554272651530319999;public void com.shopping.entity.Product.setPrice(int);<no-session-id>;8102397942104588319;1554272651530312581;1554272651530316691;icedsoul-PC;59;3
$1;1554272651530358304;public void com.shopping.entity.Product.setType(int);<no-session-id>;8102397942104588319;1554272651530351157;1554272651530355030;icedsoul-PC;60;3
$1;1554272651532369297;public void com.shopping.entity.Product.setCounts(int);<no-session-id>;8102397942104588319;1554272651532362400;1554272651532365584;icedsoul-PC;61;3
$1;1554272651532734433;public void com.shopping.entity.Product.setDescription(java.lang.String);<no-session-id>;8102397942104588319;1554272651532729536;1554272651532731480;icedsoul-PC;62;3
$1;1554272651533005952;public void com.shopping.entity.Product.setKeyWord(java.lang.String);<no-session-id>;8102397942104588319;1554272651533001722;1554272651533003200;icedsoul-PC;63;3
$1;1554272651533240884;public void com.shopping.entity.Product.setName(java.lang.String);<no-session-id>;8102397942104588319;1554272651533237250;1554272651533238686;icedsoul-PC;64;3
$1;1554272651533525039;public void com.shopping.entity.Product.setPrice(int);<no-session-id>;8102397942104588319;1554272651533519400;1554272651533521713;icedsoul-PC;65;3
$1;1554272651533790370;public void com.shopping.entity.Product.setType(int);<no-session-id>;8102397942104588319;1554272651533785561;1554272651533787569;icedsoul-PC;66;3
$1;1554272651534415480;public java.util.List com.shopping.dao.ProductDaoImplement.getAllProduct();<no-session-id>;8102397942104588319;1554272651523168231;1554272651534409128;icedsoul-PC;2;2
$1;1554272651534429920;public java.util.List com.shopping.service.ProductServiceImplement.getAllProduct();<no-session-id>;8102397942104588319;1554272651523160621;1554272651534428381;icedsoul-PC;1;1
$1;1554272651535022225;public int com.shopping.entity.Product.getCounts();<no-session-id>;8102397942104588319;1554272651535017951;1554272651535020121;icedsoul-PC;67;1
$1;1554272651535038654;public java.lang.String com.shopping.entity.Product.getDescription();<no-session-id>;8102397942104588319;1554272651535037299;1554272651535037838;icedsoul-PC;68;1
$1;1554272651535048919;public int com.shopping.entity.Product.getId();<no-session-id>;8102397942104588319;1554272651535047446;1554272651535048232;icedsoul-PC;69;1
$1;1554272651535056531;public java.lang.String com.shopping.entity.Product.getKeyWord();<no-session-id>;8102397942104588319;1554272651535055216;1554272651535055890;icedsoul-PC;70;1
$1;1554272651535063476;public java.lang.String com.shopping.entity.Product.getName();<no-session-id>;8102397942104588319;1554272651535062229;1554272651535062916;icedsoul-PC;71;1
$1;1554272651535070094;public int com.shopping.entity.Product.getPrice();<no-session-id>;8102397942104588319;1554272651535068687;1554272651535069496;icedsoul-PC;72;1
$1;1554272651535077251;public int com.shopping.entity.Product.getType();<no-session-id>;8102397942104588319;1554272651535076085;1554272651535076676;icedsoul-PC;73;1
$1;1554272651535091448;public int com.shopping.entity.Product.getCounts();<no-session-id>;8102397942104588319;1554272651535090084;1554272651535090744;icedsoul-PC;74;1
$1;1554272651535098332;public java.lang.String com.shopping.entity.Product.getDescription();<no-session-id>;8102397942104588319;1554272651535097378;1554272651535097790;icedsoul-PC;75;1
$1;1554272651535105129;public int com.shopping.entity.Product.getId();<no-session-id>;8102397942104588319;1554272651535103924;1554272651535104542;icedsoul-PC;76;1
$1;1554272651535111038;public java.lang.String com.shopping.entity.Product.getKeyWord();<no-session-id>;8102397942104588319;1554272651535110024;1554272651535110412;icedsoul-PC;77;1
$1;1554272651535116901;public java.lang.String com.shopping.entity.Product.getName();<no-session-id>;8102397942104588319;1554272651535115999;1554272651535116349;icedsoul-PC;78;1
$1;1554272651535123257;public int com.shopping.entity.Product.getPrice();<no-session-id>;8102397942104588319;1554272651535121477;1554272651535122017;icedsoul-PC;79;1
$1;1554272651535129165;public int com.shopping.entity.Product.getType();<no-session-id>;8102397942104588319;1554272651535128150;1554272651535128581;icedsoul-PC;80;1
$1;1554272651535140854;public int com.shopping.entity.Product.getCounts();<no-session-id>;8102397942104588319;1554272651535139373;1554272651535139892;icedsoul-PC;81;1
$1;1554272651535151652;public java.lang.String com.shopping.entity.Product.getDescription();<no-session-id>;8102397942104588319;1554272651535149917;1554272651535150660;icedsoul-PC;82;1
$1;1554272651535166906;public int com.shopping.entity.Product.getId();<no-session-id>;8102397942104588319;1554272651535164951;1554272651535165841;icedsoul-PC;83;1
$1;1554272651535174370;public java.lang.String com.shopping.entity.Product.getKeyWord();<no-session-id>;8102397942104588319;1554272651535173260;1554272651535173683;icedsoul-PC;84;1
$1;1554272651535180594;public java.lang.String com.shopping.entity.Product.getName();<no-session-id>;8102397942104588319;1554272651535179589;1554272651535179960;icedsoul-PC;85;1
$1;1554272651535186207;public int com.shopping.entity.Product.getPrice();<no-session-id>;8102397942104588319;1554272651535185036;1554272651535185604;icedsoul-PC;86;1
$1;1554272651535192313;public int com.shopping.entity.Product.getType();<no-session-id>;8102397942104588319;1554272651535191198;1554272651535191715;icedsoul-PC;87;1
$1;1554272651535204538;public int com.shopping.entity.Product.getCounts();<no-session-id>;8102397942104588319;1554272651535203384;1554272651535203905;icedsoul-PC;88;1
$1;1554272651535210800;public java.lang.String com.shopping.entity.Product.getDescription();<no-session-id>;8102397942104588319;1554272651535209853;1554272651535210276;icedsoul-PC;89;1
$1;1554272651535222081;public int com.shopping.entity.Product.getId();<no-session-id>;8102397942104588319;1554272651535220952;1554272651535221414;icedsoul-PC;90;1
$1;1554272651535228121;public java.lang.String com.shopping.entity.Product.getKeyWord();<no-session-id>;8102397942104588319;1554272651535227092;1554272651535227541;icedsoul-PC;91;1
$1;1554272651535234765;public java.lang.String com.shopping.entity.Product.getName();<no-session-id>;8102397942104588319;1554272651535233864;1554272651535234198;icedsoul-PC;92;1
$1;1554272651535240259;public int com.shopping.entity.Product.getPrice();<no-session-id>;8102397942104588319;1554272651535239225;1554272651535239704;icedsoul-PC;93;1
$1;1554272651535246054;public int com.shopping.entity.Product.getType();<no-session-id>;8102397942104588319;1554272651535244886;1554272651535245418;icedsoul-PC;94;1
$1;1554272651535257489;public int com.shopping.entity.Product.getCounts();<no-session-id>;8102397942104588319;1554272651535256378;1554272651535256850;icedsoul-PC;95;1
$1;1554272651535263356;public java.lang.String com.shopping.entity.Product.getDescription();<no-session-id>;8102397942104588319;1554272651535262421;1554272651535262833;icedsoul-PC;96;1
$1;1554272651535269669;public int com.shopping.entity.Product.getId();<no-session-id>;8102397942104588319;1554272651535268679;1554272651535269139;icedsoul-PC;97;1
$1;1554272651535274895;public java.lang.String com.shopping.entity.Product.getKeyWord();<no-session-id>;8102397942104588319;1554272651535274055;1554272651535274414;icedsoul-PC;98;1
$1;1554272651535280438;public java.lang.String com.shopping.entity.Product.getName();<no-session-id>;8102397942104588319;1554272651535279597;1554272651535279878;icedsoul-PC;99;1
$1;1554272651535285887;public int com.shopping.entity.Product.getPrice();<no-session-id>;8102397942104588319;1554272651535284969;1554272651535285401;icedsoul-PC;100;1
$1;1554272651535291417;public int com.shopping.entity.Product.getType();<no-session-id>;8102397942104588319;1554272651535290360;1554272651535290802;icedsoul-PC;101;1
$1;1554272651535304546;public int com.shopping.entity.Product.getCounts();<no-session-id>;8102397942104588319;1554272651535303399;1554272651535303877;icedsoul-PC;102;1
$1;1554272651535310554;public java.lang.String com.shopping.entity.Product.getDescription();<no-session-id>;8102397942104588319;1554272651535309508;1554272651535309936;icedsoul-PC;103;1
$1;1554272651535317963;public int com.shopping.entity.Product.getId();<no-session-id>;8102397942104588319;1554272651535316887;1554272651535317363;icedsoul-PC;104;1
$1;1554272651535323637;public java.lang.String com.shopping.entity.Product.getKeyWord();<no-session-id>;8102397942104588319;1554272651535322276;1554272651535322678;icedsoul-PC;105;1
$1;1554272651535329248;public java.lang.String com.shopping.entity.Product.getName();<no-session-id>;8102397942104588319;1554272651535328255;1554272651535328596;icedsoul-PC;106;1
$1;1554272651535334597;public int com.shopping.entity.Product.getPrice();<no-session-id>;8102397942104588319;1554272651535333635;1554272651535334112;icedsoul-PC;107;1
$1;1554272651535340130;public int com.shopping.entity.Product.getType();<no-session-id>;8102397942104588319;1554272651535339078;1554272651535339507;icedsoul-PC;108;1
$1;1554272651535352378;public int com.shopping.entity.Product.getCounts();<no-session-id>;8102397942104588319;1554272651535351276;1554272651535351761;icedsoul-PC;109;1
$1;1554272651535358430;public java.lang.String com.shopping.entity.Product.getDescription();<no-session-id>;8102397942104588319;1554272651535357511;1554272651535357849;icedsoul-PC;110;1
$1;1554272651535364097;public int com.shopping.entity.Product.getId();<no-session-id>;8102397942104588319;1554272651535363017;1554272651535363418;icedsoul-PC;111;1
$1;1554272651535369090;public java.lang.String com.shopping.entity.Product.getKeyWord();<no-session-id>;8102397942104588319;1554272651535368243;1554272651535368556;icedsoul-PC;112;1
$1;1554272651535375135;public java.lang.String com.shopping.entity.Product.getName();<no-session-id>;8102397942104588319;1554272651535374269;1554272651535374596;icedsoul-PC;113;1
$1;1554272651535380334;public int com.shopping.entity.Product.getPrice();<no-session-id>;8102397942104588319;1554272651535379383;1554272651535379834;icedsoul-PC;114;1
$1;1554272651535386176;public int com.shopping.entity.Product.getType();<no-session-id>;8102397942104588319;1554272651535385211;1554272651535385631;icedsoul-PC;115;1
$1;1554272651535397739;public int com.shopping.entity.Product.getCounts();<no-session-id>;8102397942104588319;1554272651535396642;1554272651535397133;icedsoul-PC;116;1
$1;1554272651535403547;public java.lang.String com.shopping.entity.Product.getDescription();<no-session-id>;8102397942104588319;1554272651535402652;1554272651535402980;icedsoul-PC;117;1
$1;1554272651535409796;public int com.shopping.entity.Product.getId();<no-session-id>;8102397942104588319;1554272651535408835;1554272651535409280;icedsoul-PC;118;1
$1;1554272651535414929;public java.lang.String com.shopping.entity.Product.getKeyWord();<no-session-id>;8102397942104588319;1554272651535414058;1554272651535414409;icedsoul-PC;119;1
$1;1554272651535420356;public java.lang.String com.shopping.entity.Product.getName();<no-session-id>;8102397942104588319;1554272651535419411;1554272651535419738;icedsoul-PC;120;1
$1;1554272651535450736;public int com.shopping.entity.Product.getPrice();<no-session-id>;8102397942104588319;1554272651535448945;1554272651535449773;icedsoul-PC;121;1
$1;1554272651535459595;public int com.shopping.entity.Product.getType();<no-session-id>;8102397942104588319;1554272651535458213;1554272651535458851;icedsoul-PC;122;1
$1;1554272651535469628;public java.util.Map com.shopping.controller.ProductController.getAllProducts();<no-session-id>;8102397942104588319;1554272651522559408;1554272651535468724;icedsoul-PC;0;0
